22-03-20 11:37:39,0.28623944311707805
22-03-20 11:37:44,0.5165880745045638
22-03-20 11:37:57,0.5987842884177614
22-03-20 11:38:23,0.08653381615206923
22-03-20 11:38:34,0.6208004883552394
22-03-20 11:39:12,0.5458766269099354
22-03-20 11:39:56,0.7197928611850759
22-03-20 11:40:04,0.06746913247771213
22-03-20 11:41:02,0.38334073743890706
22-03-20 11:42:25,0.33990379178488483
22-03-20 11:43:13,0.22258623329397587
22-03-20 11:46:05,0.11295466614404104
22-03-20 11:48:02,0.31670047055900785
22-03-20 11:48:54,0.007960565187324797
22-03-20 11:49:17,0.2619510417459199
22-03-20 11:49:28,0.6919891701728009
22-03-20 11:49:45,0.9152731944576198
22-03-20 11:50:46,0.6654273179812383
22-03-20 11:51:33,0.3961173182729618
22-03-20 11:53:03,0.6339782762367484
22-03-20 11:53:51,0.8941956341310023
22-03-20 11:55:42,0.6669078374917217
22-03-20 11:56:16,0.584169976353746
22-03-20 11:56:18,0.1202860296283712
22-03-20 11:56:31,0.6073838688392047
22-03-20 11:58:55,0.40269187456842137
22-03-20 11:58:57,0.4233254322599972
22-03-20 11:59:40,0.024986632940995013
22-03-20 11:59:54,0.532614656267609
22-03-20 12:00:11,0.7458698257192092
22-03-20 12:01:42,0.27984078836091686
22-03-20 12:02:28,0.7313033920928692
22-03-20 12:02:43,0.25177696175707553
22-03-20 12:02:59,0.7821351221784815
22-03-20 12:03:52,0.2004081233107896
22-03-20 12:04:07,0.36174328073976925
22-03-20 12:04:16,0.7552980668333892
22-03-20 12:04:46,0.05353063203640429
22-03-20 12:05:14,0.26671870893796135
22-03-20 12:06:01,0.9669908567384164
22-03-20 12:06:31,0.1787083279087034
22-03-20 12:06:40,0.3537814785671597
22-03-20 12:07:06,0.3874782326151788
22-03-20 12:07:27,0.5107942975884787
22-03-20 12:07:27,0.5689509886582634
22-03-20 12:08:31,0.7646240328303441
22-03-20 12:08:45,0.961309503360565
22-03-20 12:09:16,0.5770656920308986
22-03-20 12:10:47,0.9899044357857791
22-03-20 12:11:00,0.7981923810268932
22-03-20 12:11:06,0.8558444498769164
22-03-20 12:11:32,0.9994164849555817
22-03-20 12:12:24,0.10677700691785319
22-03-20 12:14:12,0.7092622042858618
22-03-20 12:14:18,0.36370730199476164
22-03-20 12:14:38,0.9257436766525867
22-03-20 12:14:42,0.9290429868663245
22-03-20 12:15:38,0.5540262691983358
